;url;price;surface;nb_pieces;nb_chambres;lieu;prix_m2;date_publication;tag_1;tag_2;tag_3;description;tags;images_url
0;https://www.superimmo.com/annonces/achat-appartement-134m-lille-59000-xwb9et;593000;134;5;3;Lille (59000);4425;14/07/2024;Étage 3/7 avec ascenseur;Cuisine séparée, équipée;Honoraires à la charge de l'acquéreur : 4,96% TTC - 28 000 € TTC inclus dans le prix de vente. Barème d’honoraires : https://www.vacherand.fr/tarifs;"Situation d'exception et recherchée pour ce grand T4 de 134 M2, en plein coeur de Lille, en Hypercentre à quelques pas du Palais beaux arts. Au calme, dans une rue à sens unique, au troisième étage d'une copropriété de standing sécurisée avec ascenseur. Coup de coeur pour ce bel appartement traversant au cachet d'époque préservé. Il dispose d'une vaste entrée distribuant les espaces de vie avec un salon séjour double de plus de 40 M2, d'une grande cuisine équipée avec de nombreux rangements avec espace buanderie et WC séparés. Un couloir dessert les espaces de nuit avec deux chambres aux dimensions confortables, une salle de douche et une suite avec sa salle de bains privative. Appartement lumineux, belle hauteur sous-plafond, parquet chevrons, moulures, double vitrage partout, chauffage et production d'eau chaude au gaz. Appartement en excellent état technique, à découvrir sans attendre.
Situation idéale, centre, gares , commerces, voies rapides et transports à proximité directe de l'appartement. Un garage fermé sur cour, une cave saine ainsi qu'une chambre de bonne de 7m2 à aménager complètent cette offre rare sur le marché. Pour toute information et visite contactez Arnold DEPARIS au 06.14.68.02.72. Copropriété de 10 lots d'habitation , charges courantes annuelles 3000 €. DPE classé D. Les risques auxquels ce logement est exposé sont consultables sur https://www.georisques.gouv.fr/
Prix net vendeur 565 000 euros, Honoraires à la charge de l'acquéreur 4,96%.
Afficher plus";"['134 m² - 5 pièces - 3 chambres', 'Étage 3/7 avec ascenseur', 'Cave', 'Année de construction : 1940', 'Chauffage au gaz', 'Cuisine séparée, équipée', 'Séjour de 41 m²', ""1 salle d'eau - 1 salle de bain"", 'Wc séparé - 1 wc', 'Copropriété de 8 lots', None, None, None, None, None, None, None, None, None, None]";['https://photo.superimmo.com/xps4cug8i2iu2n7e39wyi79c9cwl', 'https://photo.superimmo.com/72nhs8iqdqqrrb9vv4x4tc6pmkk6', 'https://photo.superimmo.com/4uz0dv2mbuzr9bp6p4dbpvakt3v3', 'https://photo.superimmo.com/jdbfhbbnv4l8hqcgsq808s53gl7w', 'https://photo.superimmo.com/f472ipebwksylzssw1k965cicfon', None, None, None, None, None]
1;https://www.superimmo.com/annonces/achat-maison-160m-orchies-59310-xwb9ck;417000;160;6;4;Orchies (59310);2606;14/07/2024;;;Honoraires à la charge du vendeur. Barème d’honoraires : https://qazaimmobilier.la-boite-immo.com/i/redac/honoraires?honofor=1;"QAZA IMMOBILIER vous propose à 10 min d'Orchies cette agréable maison individuelle lumineuse, édifiée sur une parcelle d'environ 1000m2.
Elle vous offre au rez-de-chausée :
Hall d'entrée, séjour spacieux avec une cheminée pour les soirées d'hiver et cuisine équipée avec vue et accès sur la terrasse et le jardin sans vis-à-vis, une salle d'eau.
A l'étage, spacieuse mezzanine donnant sur quatre belles chambres, une salle de bains équipée d'une double vasque et d'une baignoire d'angle, wc séparé sur le palier.
Buanderie, double garage et parking quatre voitures.
Quoi de plus ? si ce n'est que de prévoir une visite...
Nathalie GUMEZ O6.87.21.66.80";['160 m² - 6 pièces - 4 chambres - ter. 1 000 m²', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None];['https://photo.superimmo.com/lmtjeue5cico5h81a7th2k17aw40', 'https://photo.superimmo.com/p9yunt3cccb5xu6z6psktzl0f419', 'https://photo.superimmo.com/b4bgwpyanafsxxtu9f4fzcnm1au7', 'https://photo.superimmo.com/56bvyujl0few9y6wjqbv6uo55z5n', None, None, None, None, None, None]
2;https://www.superimmo.com/annonces/achat-appartement-92m-valenciennes-59300-xwb9ch;166000;92;5;2;Valenciennes (59300);1804;14/07/2024;Chauffage au gaz (radiateurs);;Honoraires à la charge de l'acquéreur : 3,75% TTC - 6 000 € TTC inclus dans le prix de vente. Barème d’honoraires : http://watremez.la-boite-immo.com/i/redac/honoraires?honofor=1;Bel appartement rénové au premier étage d' une résidence au calme et sécurise à proximité de toutes commodités comprenant:Hall d'entrée,salon séjour,cuisine équipée,2 chambres,salle de bain,wc.Cave,garage,jardin privatif.Faible charges de copropriété,chauffage individuel.Contact direct:06X30X22X75X45;['92 m² - 5 pièces - 2 chambres', 'Rez-de-chaussée', 'Chauffage au gaz (radiateurs)', '1 salle de bain', '1 wc', '', None, None, None, None, None, None, None, None, None, None, None, None, None, None];['https://photo.superimmo.com/2pscty22rg6zzgnk9q4eq8mg9yqa', 'https://photo.superimmo.com/ostbcvvbi0876o0y7vcjdz8xmo41', 'https://photo.superimmo.com/aqkqwugg6hp4pwajiw0zhbaiezxt', 'https://photo.superimmo.com/az9une45s3w3ekcc30a4x8gnhhqi', 'https://photo.superimmo.com/l3ash2bzjqin6gtd2tzzgk8zbh1w', None, None, None, None, None]
3;https://www.superimmo.com/annonces/achat-maison-132m-bailleul-59270-xwb9by;199800;132;5;5;Bailleul (59270);1514;14/07/2024;1 terrasse;1 garage - 1 parking;Honoraires à la charge du vendeur. Barème d’honoraires : https://www.happy-immo.fr/i/redac/honoraires?honofor=2;"Happy-Immo est ravi de vous présenter cette maison de type semi-bourgeoise de plus de 130 m2, à proximité immédiate de la Gare et du Centre-ville de Bailleul.
Vous appréciez le charme du parquet chevron en RDC, d'origine, la vaste entrée qui dessert une pièce à vivre, un bureau, une cuisine et une arrière cuisine, une cave de 20 m2, saine.
Des WC séparés et une annexe attenante à la maison, idéalement en buanderie / laverie
Le couloir du 1er étage vous offre 3 chambres (12, 13 et 20 m2) dont une salle de bains, se prêtant parfaitement en suite parentale
Le 2éme étage dispose d'un grenier de + de 60 m2 , avec fenêtres PVC double vitrage qui pourraient être aménagées en 4 chambres supplémentaires, salle de jeux, cinéma, ou sport, à votre convenance.
Quant aux extérieurs, la large terrasse ombragée de 45 m2 vous plonge sur un jardin à perte de vue, dotée de son abri...
Vivement intéressé? Ce bien vous est proposé au prix de 199 800 EUR HAI (charge vendeurs)
Je vous invite à contacter Pricilia DESCAMPS au 06 52 32 49 79 ou pour qu'une visite s'impose. Quelques travaux à prévoir.
RSAC Dunkerque 752230938- Annonce rédigée et publiée par un Agent Mandataire -
Afficher plus";['132 m² - 5 pièces - 5 chambres', '1 garage - 1 parking', '1 terrasse', 'Année de construction : 1950', 'Chauffage individuel au gaz', 'Cuisine ouverte, équipée', 'Séjour de 40 m²', '1 salle de bain', '1 wc', '', None, None, None, None, None, None, None, None, None, None];['https://photo.superimmo.com/zh6xsxhf2go54r4jj8ksgdpogjam', 'https://photo.superimmo.com/0pnombxx4c3h36xq1yojixypoekz', 'https://photo.superimmo.com/3limek2s8hpp7no2h1zyyqkg0fur', 'https://photo.superimmo.com/30xaa9rctlomw7v9k4x386jhloqh', 'https://photo.superimmo.com/99mnj80517zmc8ekom11j96rw0mm', 'https://photo.superimmo.com/7gh9hj1hvqpy8l2omqikylz66xu1', None, None, None, None]
4;https://www.superimmo.com/annonces/achat-maison-151m-denain-59220-xwb9ap;121000;151;6;3;Denain (59220);801;14/07/2024;Exclusivité;1 garage - 1 parking;Honoraires à la charge du vendeur. Barème d’honoraires : https://i-particuliers.fr/bareme_499;"Coup de coeur assuré pour cette belle maison bourgeoise des années 30, bien située, avec 151 m2 de surface habitable et la possibilité d'aménager aisément 45 m2 supplémentaires !
Vous allez apprécier ses beaux volumes et son cachet de l'ancien, préservé avec des vitres en verre dépoli style art nouveau, un radiateur fonte chauffe-plat et d'autres éléments esthétiques tout aussi charmants.
Le rez-de-chaussée est composé d'une entrée lumineuse, d'un salon/séjour spacieux de 34 m2 avec sa cheminée en marbre, d'un bureau de plus de 9 m2 qui peut également être aménagé en chambre, d'une cuisine de 8 m2 environ avec une magnifique vue sur le petit jardin / cour par sa grande baie vitrée, d'une salle d'eau avec une douche à italienne, d'un grand WC indépendant, d'un garage pour grand véhicule, avec un accès direct dans l'habitation.
Au 1er étage, un palier dessert trois magnifiques chambres de 16 m2, 22 m2 et 16 m2 ainsi qu'une belle salle de bains avec un très grand placard à l'ancienne.
Au 2ème étage, deux immenses greniers de plus de 45 m2 de surface peuvent vous apporter un bel espace de vie supplémentaire.
Au sous-sol, la cave se décompose en trois parties, avec un espace pour stocker le vin, un espace chaufferie.
Cette superbe demeure très chaleureuse, lumineuse est idéale pour une grande famille ou pour ceux qui aiment avoir de l'espace. Proche du tramway, au calme tout en étant en centre ville, cette demeure est une superbe opportunité à saisir !
Votre conseillère immobilier Ikami (EI) Dorothée Kiczewski se fera un plaisir de vous faire découvrir votre chez-vous ! - Annonce rédigée et publiée par un Agent Mandataire -
Afficher plus";"['151 m² - 6 pièces - 3 chambres - ter. 171 m²', '1 garage - 1 parking', 'Cave (37 m²)', 'Année de construction : 1930', 'Chauffage au gaz', 'Séjour de 32 m²', ""1 salle d'eau - 1 salle de bain"", '1 wc', None, None, None, None, None, None, None, None, None, None, None, None]";['https://photo.superimmo.com/xp40zliw39gw9nuxn95lbycnmzln', 'https://photo.superimmo.com/uzh127kpfgdq5c6l9ezz9mk0lkd3', 'https://photo.superimmo.com/7680lnwal6d0pa0g7ttg7jwkkbxx', 'https://photo.superimmo.com/rcvjvzcgzzdnsojy01djwf9kuo1h', 'https://photo.superimmo.com/rfrjszkl24ppt15shjmf2j0k3hxs', None, None, None, None, None]
5;https://www.superimmo.com/annonces/achat-maison-74m-villeneuve-d-ascq-59650-xwb982;214900;74;3;2;Villeneuve-d'Ascq (59650);2904;14/07/2024;Cuisine séparée;;Barème d’honoraires : https://www.grimonprez.immo/i/redac/honoraires?honofor=1;"Grimonprez Immo vous propose cette jolie maison de 74m2 au coeur d'Ascq village composée au RDC d'une entrée avec de nombreux rangements, un grand séjour de 32m2 ainsi qu'une cuisine équipée. Au 1e étage, 2 chambres généreuses de 13 et 15m2 et une salle de bain. Possibilité de faire une 3e chambre.
Coup de coeur garantie pour cette maison pleine de charme dans un quartier tout aussi charmant.
Taxe foncière : 975 EUR
Pour plus de renseignements contactez nous, on vous reçoit autour d'un café.
ACHAT VENTE LOCATION RECHERCHE ACTIVEMENT MAISONS, APPARTEMENTS, IMMEUBLE DE RAPPORT, ESTIMATION GRATUITE SPECIALISTE DU SECTEUR DE LA METROPOLE LILLOISE. Retrouvez l'ensemble de nos biens immobiliers à la vente sur notre site
Les informations sur les risques auxquels ce bien est exposé sont disponibles sur le site Géorisques : www.georisques.gouv.fr
Afficher plus";['74 m² - 3 pièces - 2 chambres', 'Cuisine séparée', 'Séjour de 32 m²', '', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None];['https://photo.superimmo.com/kibrey6ufav3tmy8a53rfcw33mh5', 'https://photo.superimmo.com/xbv7y7awtqz413d2ok9aqvr0xfi0', 'https://photo.superimmo.com/cscjk3k1ouwcfefila381hve28va', 'https://photo.superimmo.com/fjqotknbvzi4a7wxjkzq1wlv0dok', None, None, None, None, None, None]
6;https://www.superimmo.com/annonces/achat-appartement-80m-loos-59120-xwb981;178000;80;4;3;Loos (59120);2225;14/07/2024;Avec ascenseur;Terrasse;Barème d’honoraires : https://www.grimonprez.immo/i/redac/honoraires?honofor=1;"Grimonprez Immo vous présente ce charmant appartement 4 pièces avec terrasse idéalement situé à Loos au rez-de-chaussée d'une résidence sécurisée.
Composition du bien : Espace séjour/salle à manger ; grande cuisine ouverte et équipée ; belle chambre donnant sur la terrasse ; deux autres chambres lumineuses ; salle de bain WC séparé. L'appartement dispose également d'une spacieuse entrée avec rangements et dressing. Une cave et une place de parking viennent compléter ce bien.
Localisation idéale : À seulement 5 minutes à pied de la station de métro CHU - Eurasanté, vous pourrez rejoindre le centre de Lille en 8 minutes.
De nombreux commerces, écoles et espaces sont à proximité, offrant une vie de quartier animée.
Charges : 293 EUR/mois (eau froide/chaude et chauffage)
Taxe foncière : 1238 EUR
Syndic de copropriété : aucune procédure en cours
Type de chauffage : collectif au gaz
Pour plus de renseignements contactez nous, on vous reçoit autour d'un café.
ACHAT VENTE LOCATION RECHERCHE ACTIVEMENT MAISONS, APPARTEMENTS, IMMEUBLE DE RAPPORT, ESTIMATION GRATUITE SPECIALISTE DU SECTEUR DE LA METROPOLE LILLOISE. Retrouvez l'ensemble de nos biens immobiliers à la vente sur notre site
Les informations sur les risques auxquels ce bien est exposé sont disponibles sur le site Géorisques : www.georisques.gouv.fr
Afficher plus";['80 m² - 4 pièces - 3 chambres', 'Rez-de-chaussée', 'Avec ascenseur', 'Terrasse', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None];['https://photo.superimmo.com/jnr52wbgadla7ikh3m88v3ivsovl', 'https://photo.superimmo.com/qfz1sf7r2gnyzdtxe7h1e88j919o', 'https://photo.superimmo.com/qvzl17ptkfcrwy2rgqwdpc201x4e', 'https://photo.superimmo.com/lm5p9p342wdjmof279jbxdgvkluu', 'https://photo.superimmo.com/8z95008h36un28wbuoj275sq6xhf', None, None, None, None, None]
7;https://www.superimmo.com/annonces/achat-maison-82m-roubaix-59100-xwb980;129000;82;5;4;Roubaix (59100);1573;14/07/2024;;;Barème d’honoraires : https://www.grimonprez.immo/i/redac/honoraires?honofor=1;"Grimonprez Immo vous propose cette maison idéale pour une colocation située dans le quartier Sainte-elizabeth de Roubaix. Projet investisseurs !
Ce bien est aménagé de la manière suivante :
- 4 chambres louées par des étudiants (2 chambres sont actuellement louées et les 2 autres seront loués à partir du 14 juillet)
- Une cuisine ouverte sur la salle à manger pour plus de convivialité
- Un bureau
- Une salle de bain et une salle d'eau
- WC séparé
Bonne rentabilité de 11% !
Loyers : 350EUR/mois par chambre HC, soit un total de 1400EUR/mois hors charges et un revenu annuel de 16 800EUR/an.
Atouts :
- Une terrasse pour profiter des beaux jours
- Emplacement privilégié, à seulement quelques centaines de mètres des arrêts de bus Buisine, Montgolfier et Jules Guesde, ainsi que des stations de métro Eurotéléport et Roubaix Grand Place
- Proximité avec plusieurs établissements scolaires et parcs publics, idéal pour les familles avec enfants
- Un bureau et un dressing, offrant des espaces supplémentaires pour le rangement et le travail à domicile
Caractéristiques techniques :
- Taxe foncière : 630EUR/an
- DPE : C
- Mode de chauffage : Chauffage électrique
- Distribution eau : Chaudière
Pour plus de renseignements contactez nous, on vous reçoit autour d'un café.
ACHAT VENTE LOCATION RECHERCHE ACTIVEMENT MAISONS, APPARTEMENTS, IMMEUBLE DE RAPPORT, ESTIMATION GRATUITE SPECIALISTE DU SECTEUR DE LA METROPOLE LILLOISE. Retrouvez l'ensemble de nos biens immobiliers à la vente sur notre site
Les informations sur les risques auxquels ce bien est exposé sont disponibles sur le site Géorisques : www.georisques.gouv.fr
Afficher plus";"['82 m² - 5 pièces - 4 chambres - ter. 106 m²', ""1 salle d'eau - 1 salle de bain"", None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]";['https://photo.superimmo.com/r6smao4jjhjq0xldxo1wlv2jqvj6', 'https://photo.superimmo.com/jgba7dx5omp4o42x49sl141o8o61', 'https://photo.superimmo.com/h1xnveor8tm4jyadnzepk1bo2nik', 'https://photo.superimmo.com/h1sbd0tvvv754k0v4qtx9tkf2p80', 'https://photo.superimmo.com/0tmi4mxzm3pn50y2f6yvhjmtdtbc', None, None, None, None, None]
8;https://www.superimmo.com/annonces/achat-maison-114m-tourcoing-59200-xwb92d;205000;114;4;3;Tourcoing (59200);1798;14/07/2024;;;Barème d’honoraires : https://bareme.safti.fr/;"Située proche de la gare et du centre ville, je vous invite à venir découvrir cette maison d'une superficie habitable de 114m2.
Au rez-de-chaussée, un grand garage d'environ 90m2, avec une terrasse et un jardin.
Au 1er étage vous trouverez une grande pièce de vie avec cuisine ouverte, une salle de bain avec baignoire et douche, un WC séparé, une chambre et une 2ème terrasse.
Au 2ème étage 2 chambres et un dressing.
Chauffage central au gaz avec une chaudière neuve.
Ses atouts : Le grand garage, les pièces de vie spacieuses et la localisation.
Les informations sur les risques auxquels ce bien est exposé sont disponibles sur le site Géorisques : www.georisques.gouv.fr
Prix de vente : 205 000 €
Honoraires charge vendeur
Contactez votre conseiller SAFTI : Damien SCOTTE, Tél. : 0615621499, E-mail : - EI - Agent commercial immatriculé au RSAC de LILLE sous le numéro 507 557 197 - SAFTI – SCOTTE Damien, Conseiller indépendant
Afficher plus";['114 m² - 4 pièces - 3 chambres - ter. 148 m²', 'Année de construction : 1928', '1 wc', '', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None];['https://photo.superimmo.com/vm5h22tv7313ehut3ykexvfsmyd9', 'https://photo.superimmo.com/13phcrt5azfuagit2dyul8rotnfe', 'https://photo.superimmo.com/v0ie8cykxc1vnhxq8n5zob9ovwum', 'https://photo.superimmo.com/kbu3kikmn2exmzffm8amcppn9har', 'https://photo.superimmo.com/4wuri3pvsrbcl6esfn5d9uhavwtz', 'https://photo.superimmo.com/w3lmfn2q3oii00xoj2xsisoy15hd', None, None, None, None]
9;https://www.superimmo.com/annonces/achat-maison-98m-cambrai-59400-xwb8zz;89000;98;4;3;Cambrai (59400);908;14/07/2024;Terrasse;;Barème d’honoraires : https://bareme.safti.fr/;"Maison située à Cambrai, proche de toute commodité.
Maison composée de trois chambres à l'étage et d'un petit dressing.
Au RDV, vous trouverez salon, salle à manger, cuisine, SDB, WC séparé.
Quelques travaux à prévoir pour la cuisine, SDB, certaines fenêtres au RDC sont en simples vitrages.
Au fond du jardin, vous trouverez un garage et des dépendances.
Gros potentiel d'investissement.
Les informations sur les risques auxquels ce bien est exposé sont disponibles sur le site Géorisques : www.georisques.gouv.fr
Prix de vente : 89 000 €
Honoraires charge vendeur
Contactez votre conseiller SAFTI : Astrid HARTEL, Tél. : 0632387930, E-mail : - EI - Agent commercial immatriculé au RSAC de Saint-Quentin sous le numéro 818 102 048 - SAFTI – HARTEL Astrid, Conseiller indépendant";['98 m² - 4 pièces - 3 chambres - ter. 354 m²', 'Terrasse', 'Année de construction : 1960', '1 wc', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None];['https://photo.superimmo.com/ya83lkav54ps5mohs7ht07l4846a', 'https://photo.superimmo.com/fbjr34az17l1xsgdshld6ewe34li', 'https://photo.superimmo.com/v9ngpetgk4m0tjg7qbre8lu5ige1', 'https://photo.superimmo.com/uwwpzdxw2xp74t7smjgtswjh62rv', 'https://photo.superimmo.com/v6fh2h0kkrlqeh1k4uxnry1lwyqd', 'https://photo.superimmo.com/8nk61dlr3v4obve9nzkldo7kwm8x', None, None, None, None]
